MANUFACTURE_YEAR;TAIL_NUM;NUMBER_OF_SEATS
2001;N967AN;160.0
2001;N968AN;160.0
2001;N207UW;188.0
2001;N305AS;172.0
2001;N306AS;172.0
2001;N307AS;172.0
2001;N303AS;172.0
2001;N625AS;0.0
2001;N626AS;0.0
2001;N627AS;0.0
2001;N309AS;172.0
2001;N519JB;150.0
2001;N520JB;150.0
2001;N521JB;150.0
2001;N523JB;150.0
2001;N524JB;150.0
2001;N526JL;150.0
2001;N527JL;162.0
2001;N529JB;162.0
2001;N531JL;150.0
2001;N603AT;110.0
2001;N906AT;110.0
2001;N910AT;110.0
2001;N915AT;110.0
2001;N919AT;110.0
2001;N937AT;110.0
2001;N958AT;110.0
2001;N959AT;110.0
2001;N960AT;110.0
2001;N961AT;110.0
2001;N963AT;110.0
2001;N964AT;110.0
2001;N965AT;110.0
2001;N966AT;110.0
2001;N967AT;110.0
2001;N968AT;110.0
2001;N969AT;110.0
2001;N970AT;110.0
2001;N971AT;110.0
2001;N972AT;110.0
2001;N985AT;110.0
2001;N986AT;110.0
2001;N987AT;110.0
2001;N988AT;110.0
2001;N988DN;110.0
2001;N989AT;110.0
2001;N989DN;110.0
2001;N990AT;110.0
2001;N991AT;110.0
2001;N3741S;160.0
2001;N3742C;160.0
2001;N3743H;160.0
2001;N3744F;160.0
2001;N3745B;160.0
2001;N3746H;160.0
2001;N3747D;160.0
2001;N3748Y;160.0
2001;N3749D;160.0
2001;N3750D;160.0
2001;N3751B;160.0
2001;N3752;160.0
2001;N3753;160.0
2001;N3754A;160.0
2001;N3755D;160.0
2001;N3756;160.0
2001;N3757D;160.0
2001;N3758Y;160.0
2001;N3759;160.0
2001;N3760C;160.0
2001;N3761R;160.0
2001;N3762Y;160.0
2001;N3763D;160.0
2001;N3764D;160.0
2001;N3765;160.0
2001;N3766;160.0
2001;N3767;160.0
2001;N550NW;199.0
2001;N551NW;199.0
2001;N552NW;199.0
2001;N553NW;199.0
2001;N554NW;199.0
2001;N6715C;199.0
2001;N6716C;199.0
2001;N67171;199.0
2001;N1612T;208.0
2001;N1613B;208.0
2001;N827MH;246.0
2001;N838MH;246.0
2001;N839MH;246.0
2001;N840MH;246.0
2001;N841MH;246.0
2001;N842MH;246.0
2001;N321NB;132.0
2001;N322NB;132.0
2001;N323NB;132.0
2001;N324NB;132.0
2001;N325NB;132.0
2001;N326NB;132.0
2001;N327NB;132.0
2001;N328NB;132.0
2001;N329NB;132.0
2001;N330NB;132.0
2001;N331NB;132.0
2001;N332NB;132.0
2001;N333NB;132.0
2001;N371NW;157.0
2001;N372NW;157.0
2001;N373NW;157.0
2001;N374NW;157.0
2001;N261JX;50.0
2001;N262JX;50.0
2001;N884AS;50.0
2001;N871AS;50.0
2001;N870AS;50.0
2001;N881AS;50.0
2001;N862AS;50.0
2001;N868AS;50.0
2001;N877AS;50.0
2001;N222NV;177.0
2001;N223NV;177.0
2001;N230NV;177.0
2001;N234NV;177.0
2001;N242NV;177.0
2001;N243NV;177.0
2001;N244NV;177.0
2001;N245NV;177.0
2001;N501GJ;50.0
2001;N503GJ;50.0
2001;N502GJ;50.0
2001;N519GJ;50.0
2001;N475HA;123.0
2001;N476HA;123.0
2001;N477HA;123.0
2001;N478HA;123.0
2001;N479HA;123.0
2001;N480HA;123.0
2001;N481HA;123.0
2001;N483HA;123.0
2001;N484HA;123.0
2001;N485HA;123.0
2001;N486HA;123.0
2001;N487HA;123.0
2001;N705CK;0.0
2001;N706CK;0.0
2001;N653AE;50.0
2001;N800AE;44.0
2001;N801AE;44.0
2001;N802AE;44.0
2001;N803AE;44.0
2001;N804AE;44.0
2001;N805AE;44.0
2001;N806AE;44.0
2001;N807AE;44.0
2001;N808AE;44.0
2001;N809AE;44.0
2001;N810AE;44.0
2001;N812AE;44.0
2001;N813AE;44.0
2001;N814AE;44.0
2001;N500AE;70.0
2001;N502AE;70.0
2001;N501BG;70.0
2001;N426SW;50.0
2001;N427SW;50.0
2001;N429SW;50.0
2001;N430SW;50.0
2001;N435SW;50.0
2001;N438SW;50.0
2001;N439SW;50.0
2001;N862AS;50.0
2001;N863AS;50.0
2001;N864AS;50.0
2001;N866AS;50.0
2001;N868AS;50.0
2001;N869AS;50.0
2001;N873AS;50.0
2001;N874AS;50.0
2001;N875AS;50.0
2001;N881AS;50.0
2001;N882AS;50.0
2001;N884AS;50.0
2001;N885AS;50.0
2001;N886AS;50.0
2001;N889AS;50.0
2001;N906SW;50.0
2001;N907SW;50.0
2001;N908SW;50.0
2001;N909SW;50.0
2001;N910SW;50.0
2001;N431SW;50.0
2001;N432SW;50.0
2001;N433SW;50.0
2001;N437SW;50.0
2001;N440SW;50.0
2001;N870AS;50.0
2001;N871AS;50.0
2001;N659BR;50.0
2001;N912SW;50.0
2001;N453PA;0.0
2001;N401QX;70.0
2001;N402QX;70.0
2001;N403QX;70.0
2001;N404QX;70.0
2001;N405QX;70.0
2001;N801SY;183.0
2001;N804SY;183.0
2001;N805SY;183.0
2001;N813SY;183.0
2001;N814SY;183.0
2001;N816SY;183.0
2001;N817SY;183.0
2001;N830SY;183.0
2001;N33264;154.0
2001;N33266;154.0
2001;N36272;154.0
2001;N35260;154.0
2001;N79402;173.0
2001;N38403;173.0
2001;N72405;173.0
2001;N73406;173.0
2001;N35407;173.0
2001;N75410;173.0
2001;N75851;216.0
2001;N57852;216.0
2001;N66056;235.0
2001;N73259;154.0
2001;N77261;154.0
2001;N33262;154.0
2001;N37263;154.0
2001;N76265;154.0
2001;N37267;154.0
2001;N38268;154.0
2001;N76269;154.0
2001;N73270;154.0
2001;N35271;154.0
2001;N37273;154.0
2001;N30401;173.0
2001;N32404;173.0
2001;N37408;173.0
2001;N37409;173.0
2001;N73860;216.0
2001;N75861;216.0
2001;N57862;216.0
2001;N57863;216.0
2001;N57864;216.0
2001;N76055;235.0
2001;N834UA;120.0
2001;N835UA;120.0
2001;N836UA;120.0
2001;N837UA;120.0
2001;N838UA;120.0
2001;N839UA;120.0
2001;N840UA;120.0
2001;N841UA;120.0
2001;N842UA;120.0
2001;N843UA;120.0
2001;N844UA;120.0
2001;N845UA;120.0
2001;N846UA;120.0
2001;N847UA;120.0
2001;N469UA;142.0
2001;N470UA;142.0
2001;N471UA;142.0
2001;N472UA;142.0
2001;N473UA;142.0
2001;N474UA;142.0
2001;N475UA;142.0
2001;N476UA;142.0
2001;N477UA;142.0
2001;N478UA;142.0
2001;N479UA;142.0
2001;N480UA;142.0
2001;N486UA;142.0
2001;N676UA;198.0
2001;N677UA;198.0
2001;N218UA;267.0
2001;N224UA;267.0
2001;N225UA;267.0
2001;N219UA;267.0
2001;N220UA;267.0
2001;N221UA;267.0
2001;N222UA;267.0
2001;N481UA;142.0
2001;N482UA;142.0
2001;N483UA;142.0
2001;N484UA;142.0
2001;N485UA;142.0
2001;N223UA;267.0
2001;N400WN;143.0
2001;N401WN;143.0
2001;N402WN;143.0
2001;N403WN;143.0
2001;N404WN;143.0
2001;N405WN;143.0
2001;N406WN;143.0
2001;N407WN;143.0
2001;N408WN;143.0
2001;N409WN;143.0
2001;N410WN;143.0
2001;N411WN;143.0
2001;N412WN;143.0
2001;N413WN;143.0
2001;N414WN;143.0
2001;N415WN;143.0
2001;N416WN;143.0
2001;N417WN;143.0
2001;N418WN;143.0
2001;N419WN;143.0
2001;N420WN;143.0
2001;N421LV;143.0
2001;N550WN;143.0
2001;N551WN;143.0
2001;N568WN;143.0
2001;N7811F;143.0
2001;N7812G;143.0
2001;N7813P;143.0
2001;N7814B;143.0
2001;N7822A;143.0
2001;N7824A;143.0
2001;N7839A;143.0
2002;N7885A;143.0
2002;N7859B;143.0
2002;N7863A;143.0
2002;N7865A;143.0
2002;N7866A;143.0
2002;N7867A;143.0
2002;N477AX;245.0
2002;N501MJ;66.0
2002;N502MJ;66.0
2002;N503MJ;66.0
2002;N504MJ;66.0
2002;N505MJ;66.0
2002;N506MJ;66.0
2002;N8767;16.0
2002;N115KG;12.0
2002;N91EA;50.0
2002;N92EA;50.0
2002;N96EA;50.0
2002;N11EA;70.0
2002;N24EA;70.0
2002;N154EA;50.0
2002;N663SB;9.0
2002;N366FB;9.0
2002;N384JK;9.0
2002;N140UP;0.0
2002;N141UP;0.0
2002;N142UP;0.0
2002;N143UP;0.0
2002;N144UP;0.0
2002;N145UP;0.0
2002;N415MC;0.0
2002;N416MC;0.0
2002;N418MC;0.0
2002;N8683B;50.0
2002;N8688C;50.0
2002;N8694A;50.0
2002;N8721B;50.0
2002;N8611A;50.0
2002;N8665A;50.0
2002;N8674A;50.0
2002;N8696C;50.0
2002;N317CA;69.0
2002;N331CA;69.0
2002;N367CA;69.0
2002;N5113A;0.0
2002;N5147A;0.0
2002;N5153A;0.0
2002;N5179A;0.0
2002;N760AN;273.0
2002;N761AJ;273.0
2002;N667AW;150.0
2002;N668AW;150.0
2002;N669AW;150.0
2002;N833AW;128.0
2002;N172AJ;176.0
2002;N173AN;176.0
2002;N176AA;176.0
2002;N177AN;176.0
2002;N184US;187.0
2002;N185UW;187.0
2002;N186US;187.0
2002;N187US;187.0
2002;N188US;187.0
2002;N762AN;273.0
2002;N315AS;172.0
2002;N534JB;162.0
2002;N535JB;150.0
2002;N536JB;150.0
2002;N537JT;150.0
2002;N556JB;162.0
2002;N547JB;150.0
2002;N552JB;162.0
2002;N554JB;150.0
2002;N717JL;110.0
2002;N974AT;110.0
2002;N975AT;110.0
2002;N977AT;110.0
2002;N978AT;110.0
2002;N979AT;110.0
2002;N980AT;110.0
2002;N981AT;110.0
2002;N982AT;110.0
2002;N992AT;110.0
2002;N993AT;110.0
2002;N994AT;110.0
2002;N995AT;110.0
2002;N996AT;110.0
2002;N997AT;110.0
2002;N998AT;110.0
2002;N3768;160.0
2002;N3769L;160.0
2002;N37700;160.0
2002;N3771K;160.0
2002;N555NW;199.0
2002;N556NW;199.0
2002;N557NW;199.0
2002;N581NW;234.0
2002;N582NW;234.0
2002;N583NW;234.0
2002;N584NW;234.0
2002;N585NW;234.0
2002;N586NW;234.0
2002;N587NW;234.0
2002;N843MH;246.0
2002;N844MH;246.0
2002;N845MH;246.0
2002;N867DA;291.0
2002;N334NB;132.0
2002;N335NB;132.0
2002;N336NB;132.0
2002;N337NB;132.0
2002;N338NB;132.0
2002;N339NB;132.0
2002;N340NB;132.0
2002;N341NB;132.0
2002;N342NB;132.0
2002;N343NB;132.0
2002;N344NB;132.0
2002;N345NB;132.0
2002;N346NB;132.0
2002;N347NB;132.0
2002;N348NB;132.0
2002;N349NB;132.0
2002;N351NB;132.0
2002;N352NB;132.0
2002;N353NB;132.0
2002;N354NB;132.0
2002;N355NB;132.0
2002;N357NB;132.0
2002;N375NC;157.0
2002;N376NW;157.0
2002;N14543;50.0
2002;N26549;50.0
2002;N13550;50.0
2002;N12552;50.0
2002;N909EV;50.0
2002;N908EV;50.0
2002;N903EV;50.0
2002;N905EV;50.0
2002;N24103;50.0
2002;N14105;50.0
2002;N11107;50.0
2002;N14568;50.0
2002;N910FR;150.0
2002;N224NV;177.0
2002;N354CA;70.0
2002;N340CA;70.0
2002;N355CA;70.0
2002;N504GJ;50.0
2002;N506GJ;50.0
2002;N508GJ;70.0
2002;N712CK;0.0
2002;N715CK;0.0
2002;N815AE;44.0
2002;N816AE;44.0
2002;N817AE;44.0
2002;N818AE;44.0
2002;N819AE;44.0
2002;N820AE;44.0
2002;N821AE;44.0
2002;N822AE;44.0
2002;N823AE;44.0
2002;N824AE;44.0
2002;N825AE;44.0
2002;N826AE;44.0
2002;N827AE;44.0
2002;N828AE;44.0
2002;N829AE;44.0
2002;N830AE;44.0
2002;N831AE;44.0
2002;N832AE;44.0
2002;N833AE;44.0
2002;N834AE;44.0
2002;N835AE;44.0
2002;N836AE;44.0
2002;N837AE;44.0
2002;N838AE;44.0
2002;N839AE;44.0
2002;N840AE;44.0
2002;N841AE;44.0
2002;N842AE;44.0
2002;N503AE;70.0
2002;N508AE;70.0
2002;N505AE;70.0
2002;N504AE;70.0
2002;N507AE;70.0
2002;N506AE;70.0
2002;N442SW;50.0
2002;N468CA;50.0
2002;N679SA;50.0
2002;N878AS;50.0
2002;N879AS;50.0
2002;N880AS;50.0
2002;N900EV;50.0
2002;N901EV;50.0
2002;N902EV;50.0
2002;N903EV;50.0
2002;N904EV;50.0
2002;N905EV;50.0
2002;N906EV;50.0
2002;N907EV;50.0
2002;N908EV;50.0
2002;N909EV;50.0
2002;N609SK;66.0
2002;N611SK;66.0
2002;N613SK;66.0
2002;N614SK;66.0
2002;N455CA;50.0
2002;N471CA;50.0
2002;N472CA;50.0
2002;N477CA;50.0
2002;N441SW;50.0
2002;N443SW;50.0
2002;N445SW;50.0
2002;N446SW;50.0
2002;N447SW;50.0
2002;N448SW;50.0
2002;N449SW;50.0
2002;N452SW;50.0
2002;N675BR;50.0
2002;N479CA;50.0
2002;N685BR;50.0
2002;N913SW;50.0
2002;N915SW;50.0
2002;N916SW;50.0
2002;N917SW;50.0
2002;N918SW;50.0
2002;N919SW;50.0
2002;N920SW;50.0
2002;N923SW;50.0
2002;N924SW;50.0
2002;N925SW;50.0
2002;N926SW;50.0
2002;N927SW;50.0
2002;N928SW;50.0
2002;N929SW;50.0
2002;N930SW;50.0
2002;N932SW;50.0
2002;N934SW;50.0
2002;N454PA;0.0
2002;N416MC;0.0
2002;N412QX;70.0
2002;N815SY;183.0
2002;N831SY;183.0
2002;N838SY;186.0
2002;N73276;154.0
2002;N37277;154.0
2002;N71411;173.0
2002;N31412;173.0
2002;N75853;216.0
2002;N75854;216.0
2002;N66057;235.0
2002;N67058;235.0
2002;N69059;235.0
2002;N78060;235.0
2002;N68061;235.0
2002;N76062;235.0
2002;N69063;235.0
2002;N76064;235.0
2002;N76065;235.0
2002;N77066;235.0
2002;N78017;276.0
2002;N37018;276.0
2002;N17753;124.0
2002;N12754;124.0
2002;N37274;154.0
2002;N73275;154.0
2002;N77865;216.0
2002;N78866;216.0
2002;N77867;216.0
2002;N57868;216.0
2002;N57869;216.0
2002;N848UA;120.0
2002;N849UA;120.0
2002;N850UA;120.0
2002;N851UA;120.0
2002;N852UA;120.0
2002;N487UA;142.0
2002;N488UA;142.0
2002;N490UA;142.0
2002;N491UA;142.0
2002;N492UA;142.0
2002;N493UA;142.0
2002;N494UA;142.0
2002;N495UA;142.0
2002;N496UA;142.0
2002;N497UA;142.0
2002;N498UA;142.0
2002;N684UA;198.0
2002;N226UA;267.0
2002;N227UA;267.0
2002;N228UA;267.0
2002;N229UA;267.0
2002;N853UA;120.0
2002;N854UA;120.0
2002;N855UA;120.0
2002;N489UA;142.0
2002;N903AR;0.0
2002;N422WN;143.0
2002;N423WN;143.0
2002;N424WN;143.0
2002;N425LV;143.0
2002;N426WN;143.0
2002;N427WN;143.0
2002;N428WN;143.0
2002;N429WN;143.0
2002;N430WN;143.0
2002;N431WN;143.0
2002;N552WN;143.0
2002;N553WN;143.0
2002;N554WN;143.0
2002;N558WN;143.0
2002;N559WN;143.0
2002;N563WN;143.0
2002;N564WN;143.0
2002;N565WN;143.0
2002;N566WN;143.0
2002;N567WN;143.0
2002;N569WN;143.0
2002;N570WN;143.0
2002;N7819A;143.0
2002;N7820L;143.0
2003;N507MJ;66.0
2003;N508MJ;66.0
2003;N509MJ;66.0
2003;N510MJ;66.0
2003;N511MJ;66.0
2003;N512MJ;66.0
2003;N513MJ;66.0
2003;N514MJ;66.0
2003;N515MJ;66.0
2003;N902FJ;79.0
2003;N903FJ;79.0
2003;N904FJ;79.0
2003;N905J;79.0
2003;N906FJ;79.0
2003;N907FJ;79.0
2003;N908FJ;79.0
2003;N909FJ;79.0
2003;N910FJ;79.0
2003;N911FJ;79.0
2003;N989H;16.0
2003;N54EA;70.0
2003;N78EA;70.0
2003;N1867M;8.0
2003;N146UP;0.0
2003;N147UP;0.0
2003;N148UP;0.0
2003;N149UP;0.0
2003;N150UP;0.0
2003;N151UP;0.0
2003;N152UP;0.0
2003;N153UP;0.0
2003;N362UP;0.0
2003;N363UP;0.0
2003;N445MC;0.0
2003;N371CA;69.0
2003;N391CA;69.0
2003;N398CA;69.0
2003;N686BR;50.0
2003;N980EV;50.0
2003;E981EV;50.0
2003;N8775A;50.0
2003;N8783E;50.0
2003;N924EV;50.0
2003;N8836A;50.0
2003;N8837B;50.0
2003;N8839E;50.0
2003;N927EV;50.0
2003;N8847A;50.0
2003;N8869B;50.0
2003;N8877A;50.0
2003;N8883E;50.0
2003;N8886A;50.0
2003;N8888D;50.0
2003;N8855A;50.0
2003;N368CA;69.0
2003;N390CA;69.0
2003;N376CA;69.0
2003;N601AW;150.0
2003;N771XF;128.0
2003;N772XF;128.0
2003;N773XF;128.0
2003;N774XF;128.0
2003;N342AN;209.0
2003;N343AN;209.0
2003;N344AN;209.0
2003;N346AN;209.0
2003;N347AN;209.0
2003;N348AN;209.0
2003;N349AN;209.0
2003;N350AN;209.0
2003;N765AN;273.0
2003;N766AN;273.0
2003;N302AS;172.0
2003;N318AS;172.0
2003;N644AS;120.0
2003;N317AS;172.0
2003;N319AS;172.0
2003;N320AS;172.0
2003;N559JB;150.0
2003;N564JB;162.0
2003;N566JB;150.0
2003;N568JB;162.0
2003;N569JB;150.0
2003;N570JB;162.0
2003;N571JB;162.0
2003;N558JB;162.0
2003;N561JB;162.0
2003;N562JB;150.0
2003;N563JB;162.0
2003;N565JB;150.0
2003;N579JB;162.0
2003;N580JB;162.0
2003;N588NW;234.0
2003;N589NW;234.0
2003;N590NW;234.0
2003;N591NW;234.0
2003;N592NW;234.0
2003;N593NW;234.0
2003;N594NW;234.0
2003;N595NW;234.0
2003;N596NW;234.0
2003;N358NB;132.0
2003;N359NB;132.0
2003;N360NB;132.0
2003;N361NB;132.0
2003;N362NB;132.0
2003;N363NB;132.0
2003;N364NB;132.0
2003;N365NB;132.0
2003;N366NB;132.0
2003;N368NB;132.0
2003;N369NB;132.0
2003;N370NB;132.0
2003;N371NB;132.0
2003;N377NW;157.0
2003;N378NW;157.0
2003;N801NW;293.0
2003;N802NW;293.0
2003;N803NW;293.0
2003;N804NW;293.0
2003;N805NW;293.0
2003;N23139;50.0
2003;N16149;50.0
2003;N14148;50.0
2003;N25134;50.0
2003;N233NV;177.0
2003;N379CA;70.0
2003;N374CA;70.0
2003;N378CA;70.0
2003;N653CA;70.0
2003;N522GJ;50.0
2003;N511GJ;70.0
2003;N523GJ;50.0
2003;N491HA;123.0
2003;N713CK;0.0
2003;N661JA;50.0
2003;N843AE;44.0
2003;N844AE;44.0
2003;N845AE;44.0
2003;N846AE;44.0
2003;N847AE;44.0
2003;N848AE;44.0
2003;N849AE;44.0
2003;N850AE;44.0
2003;N851AE;44.0
2003;N852AE;44.0
2003;N853AE;44.0
2003;N854AE;44.0
2003;N855AE;44.0
2003;N856AE;44.0
2003;N857AE;44.0
2003;N858AE;44.0
2003;N202PS;50.0
2003;N206PS;50.0
2003;N207PS;50.0
2003;N209PS;50.0
2003;N213PS;50.0
2003;N215PS;50.0
2003;N216PS;50.0
2003;N218PS;50.0
2003;N509AE;70.0
2003;N511AE;70.0
2003;N510AE;70.0
2003;N518AE;70.0
2003;N514AE;70.0
2003;N512AE;70.0
2003;N513AE;70.0
2003;N516AE;70.0
2003;N515AE;70.0
2003;N517AE;70.0
2003;N519AE;70.0
2003;N453SW;50.0
2003;N455SW;50.0
2003;N464SW;50.0
2003;N465SW;50.0
2003;N466SW;50.0
2003;N699BR;50.0
2003;N709BR;50.0
2003;N914EV;50.0
2003;N916EV;50.0
2003;N917EV;50.0
2003;N919EV;50.0
2003;N920EV;50.0
2003;N921EV;50.0
2003;N922EV;50.0
2003;N923EV;50.0
2003;N925EV;50.0
2003;N926EV;50.0
2003;N935SW;50.0
2003;N936SW;50.0
2003;N937SW;50.0
2003;N943SW;50.0
2003;N953SW;50.0
2003;N957SW;50.0
2003;N958SW;50.0
2003;N959SW;50.0
2003;N960SW;50.0
2003;N961SW;50.0
2003;N962SW;50.0
2003;N963SW;50.0
2003;N964SW;50.0
2003;N965SW;50.0
2003;N967SW;50.0
2003;N494CA;50.0
2003;N955SW;50.0
2003;N498CA;50.0
2003;N459SW;50.0
2003;N460SW;50.0
2003;N461SW;50.0
2003;N463SW;50.0
2003;N496CA;50.0
2003;N506CA;50.0
2003;N8828D;50.0
2003;N8884E;50.0
2003;N938SW;50.0
2003;N939SW;50.0
2003;N941SW;50.0
2003;N945SW;50.0
2003;N946SW;50.0
2003;N947SW;50.0
2003;N948SW;50.0
2003;N951SW;50.0
2003;N952SW;50.0
2003;N954SW;50.0
2003;N944SW;50.0
2003;N956SW;50.0
2003;N979EV;50.0
2003;N693BR;50.0
2003;N625CA;66.0
2003;N641CA;66.0
2003;N73278;154.0
2003;N79279;154.0
2003;N36280;154.0
2003;N37281;154.0
2003;N57870;216.0
2003;N77871;216.0
2003;N686UA;198.0
2003;N871UA;120.0
2003;N432WN;143.0
2003;N433LV;143.0
2003;N434WN;143.0
2003;N435WN;143.0
2003;N436WN;143.0
2003;N437WN;143.0
2003;N438WN;143.0
2003;N439WN;143.0
2003;N440LV;143.0
2003;N441WN;143.0
2003;N442WN;143.0
2003;N443WN;143.0
2003;N444WN;143.0
2003;N445WN;143.0
2003;N446WN;143.0
2003;N447WN;143.0
2003;N448WN;143.0
2003;N449WN;143.0
2003;N561WN;143.0
2003;N7815L;143.0
2003;N7821L;143.0
2003;N7823A;143.0
2003;N7825A;143.0
2003;N7826B;143.0
2003;N7827A;143.0
2003;N7828A;143.0
2003;N7829B;143.0
2003;N7831B;143.0
2003;N7832A;143.0
2003;N7833A;143.0
2003;N7837A;143.0
2004;N7875A;143.0
2004;N7876A;143.0
2004;N819AX;381.0
2004;N912FJ;79.0
2004;N913FJ;79.0
2004;N914FJ;79.0
2004;N915FJ;79.0
2004;N916FJ;79.0
2004;N917FJ;79.0
2004;N918FJ;79.0
2004;N919FJ;79.0
2004;N920FJ;79.0
2004;N921FJ;79.0
2004;N922FJ;79.0
2004;N923FJ;79.0
2004;N924FJ;79.0
2004;N925FJ;79.0
2004;N926LR;79.0
2004;N357FC;69.0
2004;N809MD;69.0
2004;N631RW;70.0
2004;N632RW;70.0
2004;N633RW;70.0
2004;N634RW;70.0
2004;N635RW;70.0
2004;N636RW;70.0
2004;N637RW;70.0
2004;N644RW;70.0
2004;N638RW;70.0
2004;N639RW;70.0
2004;N640RW;70.0
2004;N641RW;70.0
2004;N642RW;70.0
2004;N810MD;69.0
2004;N815MD;69.0
2004;N818MD;69.0
2004;N821MD;69.0
2004;N806MD;69.0
2004;N2480H;14.0
2004;N550;15.0
2004;N300NJ;9.0
2004;N154UP;0.0
2004;N156UP;0.0
2004;N157UP;0.0
2004;N158UP;0.0
2004;N159UP;0.0
2004;N160UP;0.0
2004;N161UP;0.0
2004;N364UP;0.0
2004;N446MC;0.0
2004;N800AY;50.0
2004;N801AY;50.0
2004;N8891A;50.0
2004;N8894A;50.0
2004;N8896A;50.0
2004;N8905F;50.0
2004;N8907A;50.0
2004;N8908D;50.0
2004;N8913A;50.0
2004;N8918B;50.0
2004;N8921B;50.0
2004;N8928A;50.0
2004;N8936A;50.0
2004;N8940E;50.0
2004;N8943A;50.0
2004;N8944B;50.0
2004;N8946A;50.0
2004;N8960A;50.0
2004;N8964E;50.0
2004;N8969A;50.0
2004;N8970D;50.0
2004;N8972E;50.0
2004;N8974C;50.0
2004;N8976E;50.0
2004;N8977A;50.0
2004;N8980A;50.0
2004;N8986B;50.0
2004;N8914A;50.0
2004;N8924B;50.0
2004;N8930E;50.0
2004;N8938A;50.0
2004;N655CA;69.0
2004;N668CA;69.0
2004;N5167A;0.0
2004;N673AW;150.0
2004;N776XF;128.0
2004;N834AW;128.0
2004;N323AS;172.0
2004;N583JB;162.0
2004;N584JB;150.0
2004;N585JB;162.0
2004;N586JB;162.0
2004;N587JB;150.0
2004;N588JB;150.0
2004;N589JB;150.0
2004;N590JB;150.0
2004;N591JB;162.0
2004;N592JB;150.0
2004;N593JB;150.0
2004;N594JB;162.0
2004;N595JB;162.0
2004;N597JB;150.0
2004;N598JB;162.0
2004;N599JB;150.0
2004;N891AT;110.0
2004;N892AT;110.0
2004;N893AT;110.0
2004;N894AT;110.0
2004;N895AT;110.0
2004;N819DX;193.0
2004;N820DX;193.0
2004;N821DX;193.0
2004;N851NW;234.0
2004;N852NW;234.0
2004;N853NW;234.0
2004;N854NW;234.0
2004;N855NW;234.0
2004;N856NW;234.0
2004;N857NW;234.0
2004;N806NW;293.0
2004;N807NW;293.0
2004;N808NW;293.0
2004;N14173;50.0
2004;N12172;50.0
2004;N12163;50.0
2004;N926FR;150.0
2004;N927FR;150.0
2004;N301NV;156.0
2004;N303NV;156.0
2004;N304NV;156.0
2004;N310NV;156.0
2004;N312NV;156.0
2004;N313NV;156.0
2004;N314NV;156.0
2004;N336NV;156.0
2004;N337NV;156.0
2004;N659CA;70.0
2004;N656CA;70.0
2004;N658CA;70.0
2004;N690CA;70.0
2004;N669CA;70.0
2004;N492HA;123.0
2004;N494HA;123.0
2004;N495HA;123.0
2004;N662EH;50.0
2004;N663AR;50.0
2004;N664MS;50.0
2004;N668HH;50.0
2004;N670AE;50.0
2004;N674RJ;50.0
2004;N679AE;50.0
2004;N681AE;50.0
2004;N688AE;50.0
2004;N689EC;50.0
2004;N693AE;50.0
2004;N694AE;50.0
2004;N696AE;50.0
2004;N697AB;50.0
2004;N698CB;50.0
2004;N900AE;50.0
2004;N673AE;50.0
2004;N677AE;50.0
2004;N687JS;50.0
2004;N671AE;50.0
2004;N685AE;50.0
2004;N676AE;50.0
2004;N680AE;50.0
2004;N675AE;50.0
2004;N684JW;50.0
2004;N667GB;50.0
2004;N678AE;50.0
2004;N220PS;50.0
2004;N221PS;50.0
2004;N223JS;50.0
2004;N226JS;50.0
2004;N228PS;50.0
2004;N229PS;50.0
2004;N237PS;50.0
2004;N230PS;50.0
2004;N241PS;50.0
2004;N242JS;50.0
2004;N244PS;50.0
2004;N245PS;50.0
2004;N246PS;50.0
2004;N247JS;50.0
2004;N248PS;50.0
2004;N249PS;50.0
2004;N250PS;50.0
2004;N251PS;50.0
2004;N253PS;50.0
2004;N254PS;50.0
2004;N256PS;50.0
2004;N257PS;50.0
2004;N258PS;50.0
2004;N259PS;50.0
2004;N260JS;50.0
2004;N261PS;50.0
2004;N262PS;50.0
2004;N702PS;70.0
2004;N703PS;70.0
2004;N705PS;70.0
2004;N706PS;70.0
2004;N708PS;70.0
2004;N709PS;70.0
2004;N718PS;70.0
2004;N723PS;70.0
2004;N710PS;70.0
2004;N712PS;70.0
2004;N716PS;70.0
2004;N720PS;70.0
2004;N719PS;70.0
2004;N520DC;70.0
2004;N524AE;70.0
2004;N521AE;70.0
2004;N523AE;70.0
2004;N522AE;70.0
2004;N969SW;50.0
2004;N970SW;50.0
2004;N715SK;66.0
2004;N716SK;66.0
2004;N8903A;50.0
2004;N8923A;50.0
2004;N8932C;50.0
2004;N8933B;50.0
2004;N8942A;50.0
2004;N8965E;50.0
2004;N8968E;50.0
2004;N8982A;50.0
2004;N971SW;50.0
2004;N973SW;50.0
2004;N975SW;50.0
2004;N976SW;50.0
2004;N978SW;50.0
2004;N979SW;50.0
2004;N980SW;50.0
2004;N982SW;50.0
2004;N983SW;50.0
2004;N986SW;50.0
2004;N701SK;66.0
2004;N702SK;66.0
2004;N703SK;66.0
2004;N705SK;66.0
2004;N706SK;66.0
2004;N708SK;66.0
2004;N709SK;66.0
2004;N710SK;66.0
2004;N712SK;66.0
2004;N713SK;66.0
2004;N417QX;70.0
2004;N822SY;183.0
2004;N823SY;186.0
2004;N33286;154.0
2004;N37287;154.0
2004;N33289;154.0
2004;N37290;154.0
2004;N33292;154.0
